Trial,V1,Participant,Congruity,Reaction_time,Response,Correctness,Order_number,Finger_Screen
57,NA,lvt,No,0.502026861533523,lalt,0,Middle,Index
58,NA,lvt,Yes,0.613426906149812,lcmd,0,Index,Index
59,NA,lvt,No,0.60409560361876,lcmd,0,Index,Middle
60,NA,lvt,Yes,0.443718229420483,lcmd,0,Index,Index
61,NA,lvt,No,0.430781921651203,lcmd,0,Index,Middle
62,NA,lvt,Yes,0.507970748376124,lalt,0,Middle,Middle
63,NA,lvt,No,0.461553173419077,lalt,0,Middle,Index
64,NA,lvt,No,0.428611774649482,lalt,0,Middle,Index
65,NA,lvt,Yes,0.4367992963642,lalt,0,Middle,Middle
66,NA,lvt,No,0.525877538044028,lcmd,0,Index,Middle
67,NA,lvt,Yes,0.435914158821106,lcmd,0,Index,Index
68,NA,lvt,Yes,0.53353668609634,lcmd,0,Index,Index
69,NA,lvt,Yes,0.51590332053604,lalt,0,Middle,Middle
70,NA,lvt,No,0.568120679911203,lcmd,0,Index,Middle
71,NA,lvt,No,0.61050381772219,lalt,0,Middle,Index
72,NA,lvt,Yes,0.494825061969436,lcmd,0,Index,Index
73,NA,lvt,Yes,0.55960102705285,lalt,0,Middle,Middle
74,NA,lvt,No,0.508353788033105,lalt,0,Middle,Index
75,NA,lvt,No,0.488630331773322,lcmd,0,Index,Middle
76,NA,lvt,Yes,0.549601765815169,lcmd,0,Index,Index
77,NA,lvt,Yes,0.555170002393425,lalt,0,Middle,Middle
78,NA,lvt,No,0.506198010407388,lalt,0,Middle,Index
79,NA,lvt,No,0.626326264999818,lcmd,0,Index,Middle
80,NA,lvt,Yes,0.79742299783976,lcmd,0,Index,Index
81,NA,lvt,Yes,0.537213947437692,lalt,0,Middle,Middle
82,NA,lvt,No,0.518245896697067,lalt,0,Middle,Index
83,NA,lvt,No,0.599272918608051,lcmd,0,Index,Middle
84,NA,lvt,No,0.562539305165387,lalt,0,Middle,Index
85,NA,lvt,Yes,0.541854350268864,lcmd,0,Index,Index
86,NA,lvt,No,0.590471220295854,lcmd,0,Index,Middle
87,NA,lvt,Yes,0.641875698603712,lalt,0,Middle,Middle
88,NA,lvt,Yes,0.550745958276082,lalt,0,Middle,Middle
89,NA,lvt,Yes,0.49386602640152,lcmd,0,Index,Index
90,NA,lvt,No,0.533067432232201,lcmd,0,Index,Middle
91,NA,lvt,No,0.531930219382048,lalt,0,Middle,Index
92,NA,lvt,No,0.497253031842433,lcmd,0,Index,Middle
93,NA,lvt,No,0.490108297951508,lalt,0,Middle,Index
94,NA,lvt,Yes,0.518127659149457,lalt,0,Middle,Middle
95,NA,lvt,Yes,0.466346299368865,lcmd,0,Index,Index
96,NA,lvt,No,0.504440872836881,lcmd,0,Index,Middle
97,NA,lvt,Yes,0.500474587175972,lcmd,0,Index,Index
98,NA,lvt,Yes,0.518220031820249,lalt,0,Middle,Middle
99,NA,lvt,No,0.468601839803171,lalt,0,Middle,Index
100,NA,lvt,Yes,0.50935921501366,lalt,0,Middle,Middle
101,NA,lvt,Yes,0.600661795958899,lcmd,0,Index,Index
102,NA,lvt,No,0.529323251731682,lalt,0,Middle,Index
103,NA,lvt,No,0.647997351735853,lcmd,0,Index,Middle
104,NA,lvt,No,0.45048526143654,lalt,0,Middle,Index
105,NA,lvt,No,0.523004946764559,lcmd,0,Index,Middle
106,NA,lvt,Yes,0.537516930606216,lcmd,0,Index,Index
107,NA,lvt,Yes,0.581742599606514,lalt,0,Middle,Middle
108,NA,lvt,No,0.528641334455472,lcmd,0,Index,Middle
109,NA,lvt,Yes,0.594986406434316,lalt,0,Middle,Middle
110,NA,lvt,No,0.570684950985026,lalt,0,Middle,Index
111,NA,lvt,Yes,0.558997934591048,lcmd,0,Index,Index
112,NA,lvt,Yes,0.513593587465607,lcmd,0,Index,Index
113,NA,lvt,No,0.480765499640256,lalt,0,Middle,Index
114,NA,lvt,No,0.586170750018198,lcmd,0,Index,Middle
115,NA,lvt,Yes,0.463038119021803,lalt,0,Middle,Middle
116,NA,lvt,No,0.521885798033338,lcmd,0,Index,Middle
117,NA,lvt,Yes,0.629574095178384,lalt,0,Middle,Middle
118,NA,lvt,No,0.532037782482803,lalt,0,Middle,Index
119,NA,lvt,Yes,0.482807556167245,lcmd,0,Index,Index
0,NA,M_02,Yes,0.854634333332,lcmd,0,Middle,Middle
1,NA,M_02,Yes,0.522541444452,lalt,0,Index,Index
2,NA,M_02,No,0.800984111137,lcmd,0,Middle,Index
3,NA,M_02,No,0.517842333345,lalt,0,Index,Middle
4,NA,M_02,No,0.519341444445,lalt,0,Index,Middle
5,NA,M_02,Yes,0.60548366665,lcmd,0,Middle,Middle
6,NA,M_02,No,0.696889444458,lcmd,0,Middle,Index
7,NA,M_02,Yes,0.603723222227,lalt,0,Index,Index
8,NA,M_02,No,0.554197444458,lalt,0,Index,Middle
9,NA,M_02,No,0.740497444448,lcmd,0,Middle,Index
10,NA,M_02,Yes,0.404905444436,lalt,0,Index,Index
11,NA,M_02,Yes,0.538305000012,lcmd,0,Middle,Middle
12,NA,M_02,Yes,0.448284555564,lcmd,0,Middle,Middle
13,NA,M_02,Yes,0.445913000026,lalt,0,Index,Index
14,NA,M_02,No,0.60814100001,lalt,0,Index,Middle
15,NA,M_02,No,0.507681888924,lcmd,0,Middle,Index
16,NA,M_02,No,0.608051222225,lcmd,0,Middle,Index
17,NA,M_02,Yes,0.557073888875,lalt,0,Index,Index
18,NA,M_02,Yes,0.52597433335,lcmd,0,Middle,Middle
19,NA,M_02,No,0.395331222232,lcmd,1,Index,Middle
20,NA,M_02,No,0.546106333344,lalt,0,Index,Middle
21,NA,M_02,No,0.768035222223,lcmd,0,Middle,Index
22,NA,M_02,Yes,0.549324999988,lcmd,0,Middle,Middle
23,NA,M_02,Yes,0.449571666674,lalt,0,Index,Index
24,NA,M_02,Yes,0.59899344446,lcmd,0,Middle,Middle
25,NA,M_02,No,0.502253888891,lcmd,0,Middle,Index
26,NA,M_02,Yes,0.443995666667,lalt,0,Index,Index
27,NA,M_02,No,0.762070333317,lalt,0,Index,Middle
28,NA,M_02,No,0.592995666678,lcmd,0,Middle,Index
29,NA,M_02,Yes,0.5995978889,lcmd,0,Middle,Middle
30,NA,M_02,Yes,0.477819666651,lalt,0,Index,Index
31,NA,M_02,No,0.629108999984,lalt,0,Index,Middle
32,NA,M_02,Yes,0.470454777789,lalt,0,Index,Index
33,NA,M_02,Yes,0.581449444458,lcmd,0,Middle,Middle
34,NA,M_02,No,0.636752111104,lcmd,0,Middle,Index
35,NA,M_02,No,0.923325000016,lalt,0,Index,Middle
36,NA,M_02,No,0.462385444471,lalt,0,Index,Middle
37,NA,M_02,Yes,0.453134777775,lcmd,0,Middle,Middle
38,NA,M_02,No,0.553606777778,lcmd,0,Middle,Index
39,NA,M_02,Yes,0.471121444448,lalt,0,Index,Index
40,NA,M_02,No,0.656681444444,lalt,0,Index,Middle
41,NA,M_02,Yes,0.569760111108,lcmd,0,Middle,Middle
42,NA,M_02,No,0.522723666678,lcmd,0,Middle,Index
43,NA,M_02,Yes,0.329138333345,lalt,0,Index,Index
44,NA,M_02,Yes,0.606814333354,lalt,0,Index,Index
45,NA,M_02,No,0.509090333327,lcmd,0,Middle,Index
46,NA,M_02,Yes,0.43740855559,lcmd,0,Middle,Middle
47,NA,M_02,No,0.445890777791,lalt,0,Index,Middle
48,NA,M_02,No,0.601669000008,lcmd,0,Middle,Index
49,NA,M_02,Yes,0.385342333344,lcmd,1,Index,Index
50,NA,M_02,No,0.525284111104,lalt,0,Index,Middle
51,NA,M_02,Yes,0.61308544444,lcmd,0,Middle,Middle
52,NA,M_02,No,0.383047666651,lalt,0,Index,Middle
53,NA,M_02,Yes,0.526720111119,lalt,0,Index,Index
54,NA,M_02,Yes,0.565448555566,lcmd,0,Middle,Middle
55,NA,M_02,No,0.492628999997,lcmd,0,Middle,Index
56,NA,M_02,No,0.53101744444,lcmd,0,Middle,Index
57,NA,M_02,Yes,0.411378333351,lcmd,0,Middle,Middle
58,NA,M_02,No,0.639554333355,lalt,0,Index,Middle
59,NA,M_02,Yes,0.518547222222,lalt,0,Index,Index
60,NA,M_02,Yes,0.588940111111,lcmd,0,Middle,Middle
61,NA,M_02,Yes,0.822617888893,lalt,0,Index,Index
62,NA,M_02,No,0.534914333321,lalt,0,Index,Middle
63,NA,M_02,No,0.538226777792,lcmd,0,Middle,Index
64,NA,M_02,Yes,0.559093000006,lalt,0,Index,Index
65,NA,M_02,No,0.619201000006,lcmd,0,Middle,Index
66,NA,M_02,No,0.651518333342,lalt,0,Index,Middle
67,NA,M_02,Yes,0.679470777762,lcmd,0,Middle,Middle
68,NA,M_02,No,0.498367222218,lcmd,0,Middle,Index
69,NA,M_02,No,0.56687255557,lalt,0,Index,Middle
70,NA,M_02,Yes,0.580651222233,lcmd,0,Middle,Middle
71,NA,M_02,Yes,0.396048999997,lalt,0,Index,Index
72,NA,M_02,No,0.562776999996,lcmd,0,Middle,Index
73,NA,M_02,No,0.512367666664,lalt,0,Index,Middle
74,NA,M_02,Yes,0.563903666678,lalt,0,Index,Index
75,NA,M_02,Yes,0.544649444468,lcmd,0,Middle,Middle
76,NA,M_02,Yes,0.591820111126,lalt,0,Index,Index
77,NA,M_02,Yes,0.377335222223,lcmd,0,Middle,Middle
78,NA,M_02,No,0.434159666667,lalt,0,Index,Middle
79,NA,M_02,No,0.732533888897,lcmd,0,Middle,Index
80,NA,M_02,No,0.576126333344,lalt,0,Index,Middle
81,NA,M_02,Yes,0.51678099999,lcmd,0,Middle,Middle
82,NA,M_02,No,0.444091222214,lcmd,0,Middle,Index
83,NA,M_02,Yes,0.54289166666,lalt,0,Index,Index
84,NA,M_02,No,0.520176555571,lalt,0,Index,Middle
85,NA,M_02,No,0.515249000001,lcmd,0,Middle,Index
86,NA,M_02,Yes,0.770550777786,lalt,0,Index,Index
87,NA,M_02,Yes,0.444179222221,lcmd,0,Middle,Middle
88,NA,M_02,No,0.539272555552,lcmd,0,Middle,Index
89,NA,M_02,Yes,0.633338333364,lalt,0,Index,Index
90,NA,M_02,No,0.687181888899,lalt,0,Index,Middle
91,NA,M_02,Yes,0.576625888899,lcmd,0,Middle,Middle
92,NA,M_02,No,0.526527222246,lcmd,0,Middle,Index
93,NA,M_02,Yes,0.397044111107,lalt,0,Index,Index
94,NA,M_02,No,0.68686188889,lalt,0,Index,Middle
95,NA,M_02,Yes,0.36194855558,lcmd,0,Middle,Middle
96,NA,M_02,Yes,0.422397888871,lalt,0,Index,Index
97,NA,M_02,No,0.536418333335,lalt,0,Index,Middle
98,NA,M_02,Yes,0.489082333347,lcmd,0,Middle,Middle
99,NA,M_02,No,0.485581888875,lcmd,0,Middle,Index
100,NA,M_02,Yes,0.49958633334,lcmd,0,Middle,Middle
101,NA,M_02,Yes,0.534193888924,lalt,0,Index,Index
102,NA,M_02,No,0.60776811114,lcmd,0,Middle,Index
103,NA,M_02,No,0.4697201111,lalt,0,Index,Middle
104,NA,M_02,No,0.608445444447,lcmd,0,Middle,Index
105,NA,M_02,Yes,0.497098333325,lcmd,0,Middle,Middle
106,NA,M_02,No,0.577232111135,lalt,0,Index,Middle
107,NA,M_02,Yes,0.600718777796,lalt,0,Index,Index
108,NA,M_02,Yes,0.48632722224,lalt,0,Index,Index
109,NA,M_02,No,0.695269444463,lcmd,0,Middle,Index
110,NA,M_02,No,0.694273444451,lalt,0,Index,Middle
111,NA,M_02,Yes,0.447985888895,lcmd,0,Middle,Middle
112,NA,M_02,No,0.52795433334,lalt,0,Index,Middle
113,NA,M_02,Yes,0.478885444452,lcmd,0,Middle,Middle
114,NA,M_02,No,0.513516111119,lcmd,0,Middle,Index
115,NA,M_02,Yes,0.507737000025,lalt,0,Index,Index
116,NA,M_02,No,0.477708999987,lcmd,0,Middle,Index
117,NA,M_02,Yes,0.556424999982,lalt,0,Index,Index
118,NA,M_02,No,0.625616111123,lalt,0,Index,Middle
119,NA,M_02,Yes,0.59046055557,lcmd,0,Middle,Middle
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,MSL,No,-6.43478247985,lcmd,1,Index,Index
1,NA,MSL,No,0.527907922603,lalt,1,Middle,Middle
2,NA,MSL,Yes,0.552463902908,lcmd,1,Index,Middle
3,NA,MSL,Yes,0.449469341712,lalt,1,Middle,Index
4,NA,MSL,Yes,-0.852249447214,lalt,0,Index,Middle
5,NA,MSL,Yes,0.449517394277,lalt,1,Middle,Index
6,NA,MSL,No,0.433708100444,lalt,0,Index,Index
7,NA,MSL,No,-1.80052482667,lcmd,0,Middle,Middle
8,NA,MSL,No,0.5233406896,lalt,1,Middle,Middle
9,NA,MSL,No,0.530531592643,lcmd,1,Index,Index
10,NA,MSL,Yes,0.455797164707,lcmd,1,Index,Middle
11,NA,MSL,Yes,0.396406900437,lalt,1,Middle,Index
12,NA,MSL,No,0.520090936628,lcmd,1,Index,Index
13,NA,MSL,No,0.608638004348,lalt,1,Middle,Middle
14,NA,MSL,Yes,0.496369111526,lalt,1,Middle,Index
15,NA,MSL,Yes,0.459027789959,lcmd,1,Index,Middle
16,NA,MSL,No,0.473379644835,lalt,1,Middle,Middle
17,NA,MSL,No,0.514966293873,lcmd,1,Index,Index
18,NA,MSL,Yes,0.527578552596,lcmd,1,Index,Middle
19,NA,MSL,Yes,0.57432483412,lalt,1,Middle,Index
20,NA,MSL,Yes,0.451823824083,lalt,1,Middle,Index
21,NA,MSL,No,0.480625598389,lalt,1,Middle,Middle
22,NA,MSL,No,0.424340929397,lcmd,1,Index,Index
23,NA,MSL,Yes,0.490456500013,lcmd,1,Index,Middle
24,NA,MSL,Yes,0.523021583247,lalt,1,Middle,Index
25,NA,MSL,No,0.542802351585,lcmd,1,Index,Index
26,NA,MSL,Yes,0.433915706186,lcmd,1,Index,Middle
27,NA,MSL,No,0.524271882993,lalt,1,Middle,Middle
28,NA,MSL,No,0.503934544657,lalt,1,Middle,Middle
29,NA,MSL,Yes,0.452404187099,lalt,0,Index,Middle
30,NA,MSL,No,-0.372355200179,lalt,0,Index,Index
31,NA,MSL,Yes,-2.20649435481,lcmd,0,Middle,Index
32,NA,MSL,No,0.504319898235,lalt,1,Middle,Middle
33,NA,MSL,Yes,0.390224168196,lalt,1,Middle,Index
34,NA,MSL,No,0.53377434767,lcmd,1,Index,Index
35,NA,MSL,Yes,0.514940168207,lcmd,1,Index,Middle
36,NA,MSL,Yes,0.413338571555,lcmd,1,Index,Middle
37,NA,MSL,Yes,0.468345975383,lalt,1,Middle,Index
38,NA,MSL,No,0.540087708242,lcmd,1,Index,Index
39,NA,MSL,No,0.527476382579,lalt,1,Middle,Middle
40,NA,MSL,Yes,0.494865486123,lcmd,1,Index,Middle
41,NA,MSL,No,0.428416906566,lalt,1,Middle,Middle
42,NA,MSL,Yes,0.452908039235,lcmd,0,Middle,Index
43,NA,MSL,No,-0.91298173098,lalt,0,Index,Index
44,NA,MSL,Yes,0.554419968868,lalt,1,Middle,Index
45,NA,MSL,No,0.462083000023,lalt,1,Middle,Middle
46,NA,MSL,No,0.517876879713,lcmd,1,Index,Index
47,NA,MSL,Yes,0.408991633903,lcmd,1,Index,Middle
48,NA,MSL,No,0.423261379542,lcmd,1,Index,Index
49,NA,MSL,Yes,0.393224327749,lalt,1,Middle,Index
50,NA,MSL,No,0.536795034533,lalt,1,Middle,Middle
51,NA,MSL,Yes,0.55872127991,lcmd,1,Index,Middle
52,NA,MSL,No,0.498078849776,lcmd,1,Index,Index
53,NA,MSL,Yes,0.511825708863,lcmd,1,Index,Middle
54,NA,MSL,Yes,0.558546797781,lalt,1,Middle,Index
55,NA,MSL,No,0.450232117863,lalt,1,Middle,Middle
56,NA,MSL,Yes,0.435745809111,lalt,1,Middle,Index
57,NA,MSL,Yes,0.443749406989,lcmd,1,Index,Middle
58,NA,MSL,No,0.471494491398,lcmd,0,Middle,Middle
59,NA,MSL,No,0.521177484429,lcmd,1,Index,Index
60,NA,MSL,Yes,0.392207292881,lcmd,1,Index,Middle
61,NA,MSL,No,0.449407759784,lalt,1,Middle,Middle
62,NA,MSL,No,0.411720739669,lcmd,1,Index,Index
63,NA,MSL,Yes,0.511911083809,lalt,1,Middle,Index
64,NA,MSL,No,0.51348132966,lalt,1,Middle,Middle
65,NA,MSL,No,0.714999417485,lcmd,1,Index,Index
66,NA,MSL,Yes,0.527593948077,lalt,1,Middle,Index
67,NA,MSL,Yes,0.554968141331,lcmd,1,Index,Middle
68,NA,MSL,Yes,0.457567551824,lalt,1,Middle,Index
69,NA,MSL,Yes,0.502411884841,lcmd,1,Index,Middle
70,NA,MSL,No,0.574241791823,lalt,1,Middle,Middle
71,NA,MSL,No,0.565025776417,lcmd,1,Index,Index
72,NA,MSL,Yes,0.676248242997,lalt,1,Middle,Index
73,NA,MSL,No,0.567913035769,lcmd,1,Index,Index
74,NA,MSL,No,0.558666695929,lalt,1,Middle,Middle
75,NA,MSL,Yes,0.536642012772,lcmd,1,Index,Middle
76,NA,MSL,Yes,0.494824898034,lcmd,1,Index,Middle
77,NA,MSL,No,0.593047512971,lalt,1,Middle,Middle
78,NA,MSL,No,0.511811246441,lcmd,1,Index,Index
79,NA,MSL,Yes,0.533603597778,lalt,1,Middle,Index
80,NA,MSL,Yes,0.525994684075,lalt,1,Middle,Index
81,NA,MSL,No,0.567973218108,lalt,1,Middle,Middle
82,NA,MSL,No,0.583638354246,lcmd,1,Index,Index
83,NA,MSL,Yes,0.548470968035,lcmd,1,Index,Middle
84,NA,MSL,No,0.535364654301,lcmd,1,Index,Index
85,NA,MSL,Yes,0.60865479942,lalt,1,Middle,Index
86,NA,MSL,No,0.605366791007,lalt,1,Middle,Middle
87,NA,MSL,Yes,0.55548458977,lcmd,1,Index,Middle
88,NA,MSL,No,0.40074917279,lcmd,1,Index,Index
89,NA,MSL,No,0.508544698397,lalt,1,Middle,Middle
90,NA,MSL,Yes,0.495992622013,lalt,1,Middle,Index
91,NA,MSL,Yes,0.558363918117,lcmd,1,Index,Middle
92,NA,MSL,Yes,-1.05160554285,lcmd,1,Index,Middle
93,NA,MSL,No,-2.15038556753,lcmd,0,Middle,Middle
94,NA,MSL,Yes,0.493051245209,lalt,1,Middle,Index
95,NA,MSL,No,0.433778079907,lcmd,1,Index,Index
96,NA,MSL,Yes,-2.3971576015,lcmd,0,Middle,Index
97,NA,MSL,No,-2.738105478,lalt,1,Middle,Middle
98,NA,MSL,Yes,0.961926246026,lcmd,1,Index,Middle
99,NA,MSL,No,0.46216557579,lcmd,1,Index,Index
100,NA,MSL,No,0.504145416107,lalt,1,Middle,Middle
101,NA,MSL,Yes,0.408732243359,lcmd,1,Index,Middle
102,NA,MSL,Yes,0.439993935761,lalt,1,Middle,Index
103,NA,MSL,No,0.449382100647,lcmd,1,Index,Index
104,NA,MSL,No,0.582242497217,lalt,1,Middle,Middle
105,NA,MSL,No,0.60239369018,lcmd,1,Index,Index
106,NA,MSL,Yes,0.655493920366,lalt,1,Middle,Index
107,NA,MSL,Yes,0.608546564516,lcmd,1,Index,Middle
108,NA,MSL,Yes,0.491667984484,lalt,1,Middle,Index
109,NA,MSL,No,0.42452520865,lcmd,1,Index,Index
110,NA,MSL,Yes,0.480614868205,lcmd,1,Index,Middle
111,NA,MSL,No,0.692792321194,lalt,1,Middle,Middle
112,NA,MSL,Yes,0.535261551225,lcmd,1,Index,Middle
113,NA,MSL,Yes,0.458976471686,lalt,1,Middle,Index
114,NA,MSL,No,0.514870188743,lalt,1,Middle,Middle
115,NA,MSL,No,0.51499195301,lcmd,1,Index,Index
116,NA,MSL,Yes,0.544400122692,lalt,1,Middle,Index
117,NA,MSL,No,0.539781198192,lcmd,1,Index,Index
118,NA,MSL,Yes,0.527497842949,lcmd,1,Index,Middle
119,NA,MSL,No,0.455781769225,lalt,1,Middle,Middle
0,NA,MW,No,-2.3803651157883,lcmd,1,Middle,Index
1,NA,MW,Yes,-2.82490880740806,lalt,1,Index,Index
2,NA,MW,No,-1.99750002467772,lcmd,0,Index,Middle
3,NA,MW,Yes,0.434354659856766,lalt,0,Middle,Middle
4,NA,MW,Yes,0.588215162791315,lalt,0,Middle,Middle
5,NA,MW,No,0.734626794070934,lalt,0,Middle,Index
6,NA,MW,Yes,0.47987229728605,lcmd,0,Index,Index
7,NA,MW,No,1.05566451668274,lcmd,0,Index,Middle
8,NA,MW,Yes,0.575534109899309,lcmd,0,Index,Index
9,NA,MW,Yes,0.427115059131751,lalt,0,Middle,Middle
10,NA,MW,No,0.581293984164944,lalt,0,Middle,Index
11,NA,MW,No,0.553710723563569,lcmd,0,Index,Middle
12,NA,MW,No,0.681087433174255,lcmd,0,Index,Middle
13,NA,MW,Yes,0.651952448347586,lalt,0,Middle,Middle
14,NA,MW,No,0.505842817737715,lcmd,1,Middle,Index
15,NA,MW,Yes,0.536170923407184,lcmd,0,Index,Index
16,NA,MW,Yes,0.618543268460783,lalt,0,Middle,Middle
17,NA,MW,Yes,0.593065802007914,lcmd,0,Index,Index
18,NA,MW,No,0.680159980524337,lcmd,0,Index,Middle
19,NA,MW,No,0.6709481124999,lalt,0,Middle,Index
20,NA,MW,Yes,0.581055616633961,lalt,0,Middle,Middle
21,NA,MW,Yes,0.619762560923107,lcmd,0,Index,Index
22,NA,MW,No,0.58384418379282,lalt,0,Middle,Index
23,NA,MW,No,0.563991268642724,lcmd,0,Index,Middle
